0.9999908,0.99998736,0.9999999,1,1,1,1,1,1,1,0
0.99998367,0.9999999,1,1,1,1,1,1,1,1,0
0.9997243,0.99999857,0.9999999,0.99999774,1,0.9999999,0.9999995,1,1,1,0
1,1,1,1,1,1,1,1,1,1,0
0.99857926,0.99872607,0.9998648,0.99921405,0.9999896,0.99982613,0.9998067,0.99985754,0.9999927,0.99999774,0
0.9999987,1,1,1,1,1,1,1,1,1,0
0.9956495,0.9995408,0.9999957,0.99999475,1,0.9999999,1,1,1,1,0
0.9987317,0.99997497,0.9999926,0.99985826,0.99999905,0.99996734,0.999895,0.9999852,0.99999905,0.9999919,0
0.9994848,0.99999976,1,0.9999999,1,1,1,1,1,1,0
0.9999224,0.99999976,1,0.9999999,1,1,1,1,1,1,0
0.9919281,0.9999758,0.99999964,0.9999727,1,0.99999774,0.99996567,0.9999926,1,0.99999976,0
0.9999441,0.99999917,1,0.99999964,1,1,1,1,1,1,0
0.9968856,0.9999229,0.9999969,0.9999193,0.99999475,0.999998,0.9999287,0.99998283,0.9999927,0.99999714,0
0.999995,0.9999999,1,1,1,1,1,1,1,1,0
0.99999475,1,1,1,1,1,1,1,1,1,0
0.9999995,1,1,1,1,1,1,1,1,1,0
0.9945866,0.9999989,0.99999976,0.99999547,1,0.9999999,0.99999917,0.9999999,1,1,0
0.9804849,0.99986684,0.9999896,0.9999056,0.9999999,0.999972,0.9999263,0.99999475,1,0.9999994,0
0.9966595,0.9980882,0.9999311,0.9993261,0.9999988,0.9996772,0.9999844,0.9999341,0.99989116,0.99999774,0
0.99758375,0.99992025,0.99998665,0.9999163,0.99999607,0.9999994,0.9999565,0.9999976,0.99999547,0.9999994,0
0.9951918,0.9999865,0.9999999,0.9999976,1,0.99999905,0.9999893,0.9999999,1,1,0
0.912709,0.9900703,0.99972993,0.9957497,0.9998841,0.99884737,0.9942741,0.998889,0.99943787,0.9995703,0
0.74086195,0.9630634,0.99948394,0.99907565,0.99985456,0.9992512,0.9979011,0.99955946,0.9995921,0.99964356,0
0.9907066,0.99968886,0.99986696,0.99979514,0.99999845,0.9999963,0.99996924,0.99999905,0.99999917,0.99998116,0
0.9998766,0.99999905,0.9999999,0.99999976,1,1,0.9999999,1,1,1,0
0.99993515,0.9999949,1,1,1,1,0.9999999,1,1,1,0
0.9999559,0.99999905,0.9999999,0.9999999,1,1,0.99999964,1,1,1,0
0.995336,0.9999863,0.9999995,0.9999981,0.99999964,0.9999999,0.99999964,0.99999666,1,0.9999999,0
0.991344,0.99997926,0.9999993,0.99999714,1,0.9999995,0.99999917,0.99999976,1,1,0
0.9989568,0.9999907,0.9999982,0.9999378,1,0.99999917,0.9999975,1,1,1,0
0.99899954,0.9999924,1,0.9999999,1,0.9999999,0.9999999,1,1,1,0
0.9436047,0.9929604,0.98877037,0.9711954,0.9996623,0.80658895,0.88273317,0.88744175,0.99919456,0.9915686,0
0.9154533,0.9785484,0.9975318,0.9371505,0.9994018,0.5676128,0.8023528,0.8122817,0.99421835,0.94736767,0
0.99921477,0.99999785,0.9999976,0.9999995,1,0.9999993,0.9999932,0.99999726,1,0.99999917,0
0.9989287,0.99998534,0.9992256,0.9996482,0.9999957,0.99884486,0.99671775,0.9992661,0.9999913,0.99984443,0
0.9972723,0.9999521,0.9999995,0.9999988,1,0.999998,0.9999962,0.99999917,0.9999999,0.99999964,0
0.9977695,0.9999666,0.9999888,0.9999938,0.9999993,0.9999932,0.99982613,0.99994373,1,0.99999726,0
0.99999976,1,1,1,1,1,1,1,1,1,0
0.3672368,0.8542926,0.9991959,0.9993154,0.99906904,0.99089843,0.9683326,0.98697287,0.99230146,0.99146056,0
0.9996538,0.9999994,1,0.99999976,1,1,1,1,1,1,0
0.99605584,0.99981004,0.9999945,0.9999336,0.99999833,0.9998149,0.9998665,0.9999323,0.99999917,0.99999607,0
0.9833809,0.999907,0.999997,0.9999497,0.9999995,0.99998975,0.9997613,0.99997497,0.9999999,0.9999913,0
0.99674124,0.99996555,0.9999987,0.99995506,0.99999857,0.9999902,0.9999845,0.99999547,0.99999964,0.9999999,0
0.41944802,0.9713082,0.9985461,0.96875364,0.9993686,0.9105539,0.68989694,0.87730724,0.9963082,0.9830503,0
0.9654877,0.99684936,0.99991417,0.99834716,0.99994874,0.9947166,0.999212,0.9988342,0.9999435,0.99991584,0
0.99993443,0.9999968,0.9999999,1,1,1,1,1,1,1,0
0.98465043,0.9978071,0.9999821,0.9989141,0.9999989,0.98739827,0.99899906,0.9985637,0.99999344,0.99998605,0
0.9607627,0.9997391,0.9999682,0.9992731,0.99999785,0.9997317,0.99986756,0.9999459,0.99997187,0.9999925,0
0.98730975,0.99988735,0.9999604,0.99989605,1,0.9998442,0.9999856,0.9999932,0.99999976,0.99999976,0
0.9999716,0.99999976,1,0.9999999,1,0.9999999,1,1,1,1,0
0.99703026,0.99984515,0.9998043,0.99855095,0.9999951,0.99915874,0.99980766,0.9998485,0.99998045,0.9999794,0
0.9785363,0.99840885,0.9995654,0.9966229,0.9999937,0.99669755,0.99927455,0.9998833,0.9999653,0.99999833,0
0.97282,0.9979221,0.99985087,0.9997044,0.9997863,0.99892575,0.98885554,0.981861,0.9988624,0.99934596,0
0.9999553,0.9999962,0.9999994,0.9999981,1,1,0.9999999,0.9999999,1,1,0
0.9477154,0.9989398,0.99998856,0.9999918,0.9999963,0.99995804,0.9990158,0.9999865,0.99999917,0.9999994,0
0.9981452,0.99991894,0.99977523,0.9985599,0.99999905,0.99866784,0.9995553,0.9999281,0.99998903,0.9999913,0
0.99750936,0.9997352,0.9999645,0.99982315,0.99999964,0.9999826,0.99989927,0.99999547,0.99999976,0.9999982,0
0.99996006,0.9999982,1,1,1,1,1,1,1,1,0
0.99775344,0.9997304,0.9999976,0.9999993,0.9999894,0.99994564,0.9999949,0.99997795,0.999992,0.9999995,0
0.99998546,1,1,1,1,1,1,1,1,1,0
0.9998442,0.99999976,1,1,1,1,1,1,1,1,0
0.97705257,0.99983776,0.99994457,0.99989617,0.9999683,0.99982446,0.9996635,0.9999479,0.9999944,0.9999932,0
0.9984982,0.9999969,0.9999999,0.99999964,1,0.9999995,1,1,1,1,0
0.9704738,0.99996483,0.999998,0.9999405,1,0.9999738,0.999998,0.9999989,1,1,0
0.99999654,0.99999917,0.9999999,0.9999999,1,1,0.9999999,1,1,1,0
0.9999963,0.9999999,1,1,1,1,1,1,1,1,0
0.96294427,0.9889719,0.9999547,0.9984713,0.9999896,0.9981559,0.999383,0.99973303,0.9999987,0.9999949,0
0.9849776,0.9999558,0.99998975,0.99992883,0.99999964,0.9998266,0.99994254,0.99998426,0.99999917,1,0
0.99278295,0.9455907,0.988305,0.9469606,0.9971409,0.66662306,0.9126541,0.9799431,0.8707737,0.93830836,0
0.680296,0.99320155,0.9998024,0.99969506,0.99975055,0.999281,0.9938545,0.99718565,0.9998153,0.9998883,0
0.9373384,0.99711645,0.9992619,0.9997223,0.9999615,0.9801751,0.9987895,0.99742824,0.9999684,0.9999124,0
0.9977927,0.99998724,0.99999976,0.99999976,0.9999999,0.99999976,0.999997,0.99999976,1,1,0
0.85674685,0.9985663,0.9999317,0.9999821,0.9999858,0.9999168,0.9991573,0.999881,0.9999988,0.9999994,0
0.9984384,0.9989083,0.9998764,0.99964213,0.99999833,0.9999012,0.9998616,0.9999943,0.99999964,0.99999917,0
0.9992125,0.9999969,0.9999994,0.9999999,1,0.99999964,0.9999999,1,1,1,0
0.9999354,0.9999994,1,0.9999999,1,1,1,1,1,1,0
0.9999083,0.99999917,0.9999999,0.9999999,1,1,1,1,1,1,0
0.99999344,1,1,1,1,1,1,1,1,1,0
0.9996207,0.9999895,0.9999993,0.99999976,1,0.9999999,0.9999999,1,1,1,0
0.99999523,0.99999976,1,1,1,1,1,1,1,1,0
0.9999995,0.9999999,1,1,1,1,1,1,1,1,0
0.9998172,0.9999559,0.9999924,0.9999975,1,0.9999994,0.99999917,0.9999999,1,1,0
0.99992216,0.9999937,0.9999999,1,1,1,0.9999999,1,1,1,0
0.9907312,0.9998988,0.99999726,0.9999975,1,0.9999987,0.9999995,0.9999999,1,1,0
0.99999785,1,1,1,1,1,1,1,1,1,0
0.99997306,0.99998856,0.99999964,0.99999845,1,0.9999999,0.99999976,0.9999999,0.99999976,1,0
0.9999026,0.99998045,0.99999976,0.9999999,1,1,0.9999999,1,1,1,0
0.99856806,0.99999833,0.9999999,1,1,1,1,1,1,1,0
0.999977,0.9999989,1,1,1,1,1,1,1,1,0
0.9999902,1,1,1,1,1,1,1,1,1,0
0.9632293,0.9859694,0.99037766,0.9914374,0.99996424,0.99295145,0.9928069,0.9994079,0.99723864,0.99995565,0
0.9999994,1,1,1,1,1,1,1,1,1,0
0.99997604,0.99982053,0.9999839,0.9999968,0.99999976,0.99999833,0.99999833,1,0.9999994,1,0
0.8993604,0.83299446,0.81912106,0.42996284,0.99874985,0.37119368,0.3991505,0.41473925,0.70463914,0.88812983,0
0.999995,1,1,1,1,1,1,1,1,1,0
0.99998546,0.9999852,0.9999999,0.9999975,1,0.9999999,0.9999995,1,1,1,0
0.9999852,0.99999857,1,0.9999999,1,1,1,1,1,1,0
0.99999475,0.9999999,1,1,1,1,1,1,1,1,0
0.11484539,0.032043803,0.078114554,0.02233602,0.36470667,0.003944989,0.011139349,0.012534234,0.050069652,0.064746626,0
0.9999424,0.9999409,0.9999999,0.99999833,1,0.99999917,0.9999999,1,1,1,0
0.99995255,0.9999999,0.9999999,0.9999999,1,1,0.9999999,1,1,1,0
0.9999145,0.9992574,0.99999833,0.9998709,1,0.9999832,0.9999969,0.9999999,0.99999964,1,0
1,1,1,1,1,1,1,1,1,1,0
0.99991214,0.9998324,0.99999964,0.9999925,1,0.9999987,0.99999964,1,1,1,0
0.9999434,0.99998367,0.9999975,0.99999774,1,1,0.99999964,1,1,1,0
0.9992279,0.9998511,0.9999999,0.99999857,1,1,1,1,1,1,0
0.9999989,0.99999726,1,1,1,1,1,1,1,1,0
0.99992,0.9999995,0.9999995,0.9999999,1,0.9999999,0.9999999,1,1,1,0
0.99998474,0.99999845,0.99999976,0.9999994,1,0.99999976,0.9999949,0.9999999,1,0.99999905,0
0.9999989,0.99999964,1,1,1,1,0.99999964,1,1,1,0
0.99997413,0.99999774,0.99999964,0.99999154,1,0.99999905,0.99999976,1,1,0.9999981,0
0.9999242,0.999992,0.99998796,0.99999726,1,0.9999999,0.9999927,1,1,0.99999964,0
0.9999949,0.9999989,0.99999964,0.9999999,1,0.9999999,0.99999917,1,1,0.9999999,0
0.9977977,0.9999981,0.99999964,0.9999999,1,0.9999988,0.99999976,0.9999999,1,0.9999999,0
0.9940382,0.99824274,0.99979454,0.9998529,0.99984956,0.99969494,0.9996799,0.99990845,0.9998006,0.9999958,0
0.9998419,0.9999993,0.99999976,0.9999999,1,1,1,1,1,1,0
0.999508,0.9999993,0.9999987,0.99999964,1,0.9999987,0.9999999,0.9999999,1,1,0
0.9986413,0.999987,0.99999845,0.9999887,1,0.9999999,0.99999833,0.9999999,1,0.9999999,0
0.99927586,0.99991024,0.99999607,0.99999833,0.9999999,0.99999964,0.9999982,0.9999999,1,1,0
0.999987,0.99999964,1,0.9999999,1,1,1,1,1,1,0
0.9999678,0.99999845,0.9999999,1,1,1,1,1,1,1,0
0.99992585,0.99999714,1,0.99999917,1,1,0.9999999,1,1,1,0
0.99989533,0.9999995,0.9999999,1,1,1,1,1,1,1,0
0.99969876,0.9999974,0.9999999,0.9999975,1,0.9999988,0.99999917,1,1,0.9999999,0
0.9972218,0.9994648,0.9998394,0.9979069,0.99997497,0.99902785,0.9991478,0.9998128,0.9999175,0.99957675,0
0.99948716,0.9998671,0.99992466,0.9999993,0.9999993,0.9999988,0.99999785,0.9999995,0.9999999,1,0
0.9966053,0.9999331,0.999998,0.99999,1,0.9999982,0.9999964,1,1,0.99999976,0
0.99737537,0.99996996,0.9999938,0.99998915,0.9999993,0.9999981,0.9999974,0.99999964,0.99999976,0.99999654,0
0.9912697,0.99931514,0.99998903,0.999949,0.9999999,0.9999838,0.9997973,0.99999285,0.999995,0.9999982,0
0.99992967,0.9999988,1,0.99999976,1,1,1,1,1,1,0
0.99999833,0.9999976,1,0.99999964,1,1,1,1,1,1,0
0.86232615,0.99941325,0.9999658,0.9992951,0.9999999,0.9999629,0.99989367,0.9999982,0.99999905,0.99999905,0
0.9999912,0.9999709,0.9999995,0.99999464,1,0.9999987,0.99999976,1,0.9999999,1,0
0.999571,0.9999981,1,0.99999857,1,0.9999999,0.99999976,1,1,1,0
0.999992,0.9999999,1,1,1,1,1,1,1,1,0
0.9999896,0.9999999,0.9999999,0.9999999,1,1,1,1,1,1,0
0.9999777,0.99998975,1,0.9999993,1,0.9999999,0.9999999,1,1,1,0
0.9987668,0.9998852,0.9996792,0.9999789,0.9999999,0.9999473,0.99989593,0.9999976,0.9999999,1,0
0.9999914,0.99999774,1,1,1,1,1,1,1,1,0
0.99856013,0.9997003,0.99999905,0.99996555,1,0.9999819,0.99999785,0.9999993,0.9999999,1,0
0.999987,0.9999958,1,1,1,1,1,1,1,1,0
0.9999927,0.9999987,1,1,1,1,1,1,1,1,0
0.9999999,1,1,1,1,1,1,1,1,1,0
0.9999994,1,1,1,1,1,1,1,1,1,0
0.9993906,0.99998486,1,0.99999976,1,0.9999999,0.9999995,1,1,1,0
0.99999547,0.9999989,1,0.9999999,1,1,1,1,1,1,0
0.99981993,0.99999917,1,0.99999976,1,0.9999999,0.99999905,0.9999999,1,1,0
0.9988312,0.9960223,0.997391,0.99318117,0.999992,0.97674096,0.99904114,0.99991846,0.9999796,0.9999968,0
0.99796754,0.9996025,0.9999342,0.9998259,1,0.999992,0.99999344,0.99999976,1,1,0
0.9999993,1,1,1,1,1,0.9999999,1,1,1,0
0.9999969,0.9999994,0.9999999,0.9999968,1,1,0.9999994,1,1,1,0
0.99999785,1,1,1,1,1,1,1,1,1,0
0.9999882,1,1,1,1,1,1,1,1,1,0
0.9997813,0.9999896,0.9999994,0.99998116,1,0.99999726,0.9999796,0.9999999,0.9999987,0.9999995,0
0.99912435,0.9999666,0.999984,0.9999205,0.9999999,0.99998474,0.9998584,0.99999964,0.9999975,0.9999883,0
0.9999443,0.999982,0.99999726,0.99998164,1,0.9999993,0.99999523,0.99999976,0.99999833,0.99999905,0
0.99792296,0.9999962,0.99999976,0.99999475,1,0.9999999,0.9999958,0.99999976,0.9999994,0.99999976,0
0.9999989,1,1,1,1,1,1,1,1,1,0
0.9199731,0.9921819,0.98801404,0.6487194,0.9999676,0.98133254,0.9294028,0.9982097,0.99878865,0.99838305,0
0.9999989,1,1,1,1,1,1,1,1,1,0
0.9996718,0.9999912,0.99999905,0.99999833,0.9999999,0.9999974,0.9999987,1,1,1,0
0.7117684,0.9867207,0.97807443,0.9952436,0.99952817,0.9229799,0.7346893,0.9957902,0.99919504,0.998613,0
0.99993634,0.99999714,0.9999969,0.9999883,0.9999999,0.99994326,0.9999914,0.99999976,0.99999976,0.99999964,0
0.9903329,0.9997824,0.99982363,0.9999467,0.9999865,0.9924799,0.9952525,0.99831784,0.999803,0.99986887,0
0.8742281,0.8729028,0.16189322,0.121551886,0.675077,0.003496354,0.014781281,0.066746935,0.15333731,0.46077344,0
0.9989973,0.99997604,0.9999515,0.9999373,0.99999964,0.99994385,0.99979466,0.9999993,0.9999995,0.9999877,0
0.9999516,0.9999999,1,1,1,1,1,1,1,1,0
0.003048987,0.036066998,0.000853545,0.001805956,0.018922888,0.000315107,6.13E-05,0.000221841,0.003731263,0.002451373,0
0.9993729,0.99975365,0.99993026,0.994638,0.9999932,0.9981511,0.9983382,0.99979585,0.99991965,0.9999672,0
0.99668866,0.99598724,0.99982786,0.99997926,0.9999989,0.9999229,0.999801,0.9999981,0.9999999,1,0
0.99988973,0.99999833,0.99999964,0.9999982,0.9999999,0.9999751,0.9999796,0.99999785,0.9999995,0.9999989,0
0.9999256,0.9999974,0.99999976,0.99999654,1,0.99999523,0.99999213,0.9999995,1,0.99999964,0
0.9953231,0.99808645,0.999997,0.9999976,1,0.99999964,0.9999993,0.9999999,1,1,0
0.9996984,0.99999976,1,1,1,0.9999999,0.9999989,1,1,1,0
0.9999684,0.9999949,0.99999964,0.99999297,0.9999999,0.999998,0.9999988,1,1,1,0
0.9999982,0.99999964,1,1,1,1,1,1,1,1,0
0.99999464,0.9999907,0.9999994,0.9999999,1,1,0.9999999,1,1,1,0
0.9959557,0.99997425,0.9999976,0.9999975,1,0.9999615,0.99995947,0.9999981,1,1,0
0.9999894,0.9999578,0.9999993,0.99999917,1,0.99999964,0.99999976,1,1,1,0
0.9999999,1,1,1,1,1,1,1,1,1,0
0.99905854,0.9999764,0.99999905,0.9999994,0.9999999,0.9999995,0.99999297,0.9999968,1,1,0
0.8660713,0.9983523,0.9974336,0.99886405,0.99989367,0.9905572,0.99405426,0.99502194,0.9999654,0.999943,0
0.99999964,0.999998,0.99999964,0.9999999,1,1,0.9999999,1,1,1,0
0.99997544,0.99999785,0.9999988,0.99999714,0.99999964,0.99999607,0.99999714,1,1,0.9999999,0
0.9999496,1,1,1,1,1,1,1,1,1,0
0.9999883,0.9999999,1,1,1,1,1,1,1,1,0
0.9999958,1,1,1,1,1,1,1,1,1,0
0.9997745,0.9999664,0.9999995,0.99999964,0.9999999,0.99999976,0.99999785,1,1,0.9999999,0
0.99999785,0.9999999,0.99999976,1,1,1,1,1,1,1,0
0.99996793,0.999985,0.99999976,0.9999987,1,0.9999999,0.99999976,1,1,1,0
0.99995005,0.99999964,1,1,1,1,1,1,1,1,0
0.9991405,0.99997675,0.99999666,0.99997234,0.9999994,0.9999888,0.99998844,0.99999833,0.99999785,0.9999999,0
0.99720496,0.9996309,0.9998988,0.9999857,0.99999857,0.9999956,0.99997294,0.99999976,0.9999999,1,0
0.9806143,0.99961156,0.9973098,0.9998109,0.9999939,0.99979824,0.98151934,0.9998116,0.999706,0.99991167,0
0.99999785,0.99999964,1,1,1,1,1,1,1,1,0
0.9996032,0.99999976,1,1,1,1,1,1,1,1,0
0.93355906,0.99537414,0.998044,0.99490595,0.99967253,0.989382,0.98420435,0.9964257,0.9996902,0.99741626,0
0.99985373,0.99998856,0.9999995,1,1,1,1,1,1,1,0
0.99818134,0.9999974,0.9999999,1,1,1,1,1,1,1,0
0.99937326,0.99998915,0.9999994,0.9999988,1,1,0.9999995,1,1,1,0
0.9999,1,1,1,1,1,1,1,1,1,0
0.9998367,0.9999943,0.99999976,0.9999913,1,0.99999774,0.99999917,0.9999999,1,1,0
0.99873227,0.99999845,0.9999999,0.99999964,1,0.9999999,0.9999999,1,1,1,0
0.99977225,0.99999964,1,1,1,1,1,1,1,1,0
0.9837247,0.99917245,0.99978644,0.9997627,0.99999976,0.99999225,0.9999924,0.99999976,1,1,0
0.9999939,1,1,1,1,1,1,1,1,1,0
0.9958592,0.99969864,0.9999877,0.9999186,0.99999964,0.9999883,0.9999268,0.9999989,0.99999976,0.9999995,0
0.9997067,0.99981683,0.99999464,0.99998546,1,1,0.9999995,1,1,0.9999999,0
0.9998404,0.99999547,1,0.99999917,1,0.9999994,0.9999987,1,1,1,0
0.92762434,0.9986324,0.99996805,0.9998392,1,0.9999993,0.99999225,0.99999976,1,1,0
0.99997985,0.9999988,0.9999999,0.9999999,1,1,0.9999999,1,1,1,0
0.9921624,0.9995671,0.9998783,0.99142563,0.99999964,0.99994135,0.99904066,0.99999857,0.9999119,0.99999607,0
0.99983466,0.999997,0.99999976,0.9999987,1,0.99999976,0.99999976,1,1,1,0
0.18404403,0.018209476,0.06178778,0.010526349,0.23186165,0.014802978,0.002325852,0.004232369,0.039063323,0.08147764,0
0.6345463,0.76301175,0.95239764,0.6767625,0.9917834,0.32975522,0.22381969,0.5927838,0.92984647,0.9730906,0
0.99987745,0.99998415,0.99999774,0.9999981,1,0.99999964,0.9999999,1,1,1,0
0.9999659,0.99999976,1,1,1,1,1,1,1,1,0
0.9997696,0.99996746,0.99978,0.9999865,0.99999976,0.9999311,0.99999654,0.9999957,0.99999785,0.99999976,0
0.06479897,0.03400571,0.019183973,0.00903017,0.39374542,0.020908196,0.044201992,0.061406586,0.28878787,0.18745129,0
0.9909333,0.98252803,0.99687046,0.9997123,0.99953544,0.9975178,0.9990375,0.9993376,0.9998012,0.9998994,0
0.8872672,0.96446943,0.9996468,0.9993261,0.99993145,0.9944553,0.9987675,0.9997924,0.99991643,0.99998355,0
0.98490775,0.9857378,0.99789655,0.9924223,0.9998963,0.99807966,0.9990395,0.99998593,0.99998605,0.9999728,0
0.98699296,0.934223,0.99993205,0.9999684,0.999995,0.9999827,0.9998054,0.99999976,0.9999999,1,0
0.8220179,0.991779,0.9891452,0.99957746,0.999466,0.9977865,0.9624584,0.99201703,0.9978224,0.9996964,0
0.9925466,0.9977502,0.99901986,0.9999118,0.9999895,0.9994622,0.9988739,0.99968505,0.99999726,0.99999964,0
0.9986405,0.99988127,0.9994759,0.9999535,0.9999999,0.9999659,0.9999987,0.99999964,0.9999987,0.9999993,0
0.9982343,0.9995828,0.9998275,0.99978906,0.99994123,0.99979585,0.9991805,0.99989736,0.999984,0.9999962,0
0.9977164,0.9998086,0.9999989,0.99999416,1,0.9999957,0.99999464,0.9999995,1,1,0
0.9906014,0.9966641,0.9828965,0.99586284,0.9989004,0.9790334,0.83189046,0.99967813,0.9982344,0.9999422,0
0.9987154,0.99966824,0.9998154,0.9999845,0.99999785,0.9996841,0.9998505,0.9999794,0.9999943,1,0
0.998872,0.99976736,0.9988595,0.99053276,0.9999225,0.81868625,0.9900799,0.9914579,0.9996414,0.99997425,0
0.99964917,0.99962974,0.99999666,0.99999845,0.9999999,0.99999964,0.9999993,1,1,1,0
0.999998,0.9999994,1,1,1,1,1,1,1,1,0
0.9995701,0.9999924,0.99999976,1,1,1,1,1,1,1,0
0.9965676,0.99753964,0.99741983,0.99757975,0.9999722,0.99987185,0.9977387,0.9999654,0.9998977,0.9999285,0
0.9991709,0.9999554,0.99999714,0.99999905,1,0.9999958,0.9999987,0.99999964,0.99999964,0.9999988,0
0.999236,0.9999653,0.99999726,0.99999154,0.9999999,0.9999988,0.9999968,1,0.99999976,1,0
0.9957854,0.9876337,0.9999002,0.9996177,0.99999404,0.999298,0.9971698,0.9999746,0.9999882,0.99999964,0
0.9917897,0.9985238,0.99996316,0.9999622,0.99999976,0.99996984,0.9999857,0.9999981,0.9999989,0.99999726,0
0.99998915,1,1,1,1,1,1,1,1,1,0
0.9995043,0.99998605,0.9999999,0.9999999,1,1,0.9999999,1,1,1,0
0.9868482,0.99995756,0.9998716,0.9990268,0.99999976,0.9997185,0.9997434,0.9999558,0.9999981,0.9999994,0
0.9999933,0.9999974,1,1,1,1,1,1,1,1,0
0.9995757,0.9999957,0.99999905,0.99999845,1,0.9999989,0.9999994,0.9999999,1,1,0
0.9999801,0.9999999,0.9999999,0.9999999,1,0.99999976,0.9999969,0.9999999,1,1,0
0.9786269,0.997384,0.9947989,0.99829036,0.9998722,0.99965346,0.9969248,0.9999069,0.99984837,0.99994016,0
0.9999969,1,1,1,1,1,1,1,1,1,0
