0.9988417000 ,0.9999846000 ,0.9998594500 ,0.9755716300 ,0.8608795400 ,0.9844544000 ,0.9698519000 ,0.9994504000 ,0.9959268000 ,0.9956640600 ,0.9996328400 ,0.9996916000 ,0.9991124000 ,0.0000000000 
0.5806856000 ,0.4459738000 ,0.8311505000 ,0.9995985600 ,0.9772470000 ,0.9993309000 ,0.9994210000 ,0.9993544000 ,0.9977739500 ,0.9995513600 ,0.9852389000 ,0.9682706600 ,0.9928968500 ,0.0000000000 
0.6590549300 ,0.9706679000 ,0.4783883700 ,0.7554857000 ,0.2637053700 ,0.8559854600 ,0.9730664000 ,0.9963594000 ,0.2962143400 ,0.9643094500 ,0.9481008000 ,0.9286213500 ,0.9834896300 ,0.0000000000 
0.8641462300 ,0.9997862000 ,0.9859013000 ,0.9422614600 ,0.4175799200 ,0.9778663500 ,0.9499090000 ,0.8974899600 ,0.7430983000 ,0.9242360000 ,0.9892590600 ,0.9903194000 ,0.9683751500 ,0.0000000000 
0.3886422200 ,0.1504764600 ,0.0138002900 ,0.9989306300 ,0.7887656700 ,0.9663278500 ,0.8208460000 ,0.9920097600 ,0.8028938000 ,0.9414344000 ,0.9933717000 ,0.9639007000 ,0.8809238700 ,0.0000000000 
0.9999901000 ,0.9999966600 ,0.9999999000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 
0.5764317000 ,0.1480068100 ,0.0026567230 ,0.4617172800 ,0.0209232830 ,0.2349727700 ,0.0355322700 ,0.1220343500 ,0.1079652600 ,0.0745618000 ,0.8589459700 ,0.2557852600 ,0.0320254800 ,0.0000000000 
0.4378625000 ,0.2140543500 ,0.3245937000 ,0.9596103000 ,0.8591716000 ,0.5555833600 ,0.8438835000 ,0.7068061000 ,0.9571773000 ,0.9404345000 ,0.9756306400 ,0.9817901000 ,0.9431460500 ,0.0000000000 
0.4381140500 ,0.8538844600 ,0.0667571300 ,0.7320157000 ,0.0717423200 ,0.9351408500 ,0.9388992000 ,0.8549864000 ,0.5254997000 ,0.8824286000 ,0.5603944000 ,0.4862432800 ,0.6802048000 ,0.0000000000 
0.4170330200 ,0.9778972000 ,0.3877966700 ,0.2191993700 ,0.0080644260 ,0.0501619880 ,0.0218700230 ,0.0302067880 ,0.0057293530 ,0.0027385790 ,0.0425204080 ,0.3646785600 ,0.0614324550 ,0.0000000000 
0.9873615500 ,0.9999898700 ,0.9997822600 ,0.9999881000 ,0.9999965400 ,0.9999982000 ,0.9999997600 ,1.0000000000 ,0.9999996400 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 
0.3400526300 ,0.9843162000 ,0.9659684300 ,0.3422711800 ,0.1925156300 ,0.4565350700 ,0.3995071000 ,0.3486431500 ,0.0736943000 ,0.6524402500 ,0.1046655200 ,0.6508102000 ,0.3935648200 ,0.0000000000 
0.7155139400 ,0.9324717500 ,0.0381243940 ,0.0016406220 ,0.0004850330 ,0.0013044590 ,0.0004556480 ,0.0005491270 ,0.0004210000 ,0.0007501120 ,0.0049549140 ,0.0052264190 ,0.0011491400 ,0.0000000000 
0.9162399000 ,0.9996280700 ,0.9703781000 ,0.9984934300 ,0.9808197600 ,0.9995686400 ,0.9985865400 ,0.9988240600 ,0.9922539600 ,0.9891067000 ,0.9993527500 ,0.9794209000 ,0.9903270600 ,0.0000000000 
0.9999964000 ,0.9999743700 ,0.9997691500 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 
0.9413870000 ,0.9998787600 ,0.9998000000 ,0.9999956000 ,0.9984990400 ,0.9999754400 ,0.9999962000 ,0.9999960700 ,0.9996916000 ,0.9999895000 ,0.9999985700 ,0.9998060000 ,0.9999845000 ,0.0000000000 
0.3031558000 ,0.5461990000 ,0.9479170400 ,0.1037299560 ,0.0072061770 ,0.1652181700 ,0.5075571500 ,0.9329647000 ,0.0834120100 ,0.3728361000 ,0.1938136000 ,0.8000322000 ,0.9322054400 ,0.0000000000 
0.0551552200 ,0.8567601400 ,0.8139859000 ,0.9997679600 ,0.9959997000 ,0.9998404000 ,0.9988867600 ,0.9996245000 ,0.9996969700 ,0.9998024000 ,0.9999680500 ,0.9997542500 ,0.9998297700 ,0.0000000000 
0.1250742500 ,0.4144328200 ,0.0513867030 ,0.0166131090 ,0.0231898910 ,0.1131517300 ,0.2292264600 ,0.0436825450 ,0.1155316200 ,0.0551416100 ,0.1984962700 ,0.0079617120 ,0.0104068760 ,0.0000000000 
0.7304110500 ,0.9037081600 ,0.9557176000 ,0.0425433800 ,0.0818788900 ,0.0667817700 ,0.0261721700 ,0.0427332600 ,0.2153846800 ,0.5739265700 ,0.6774859000 ,0.5767135600 ,0.3994086000 ,0.0000000000 
0.2364384800 ,0.2945877600 ,0.0063849530 ,0.0007163700 ,0.0000557000 ,0.0003100890 ,0.0006753170 ,0.0011094890 ,0.0003262590 ,0.0007347130 ,0.0040195940 ,0.0013213270 ,0.0013445620 ,0.0000000000 
0.2286095300 ,0.8571304700 ,0.8479105000 ,0.9181309300 ,0.0864143400 ,0.8737896700 ,0.9512704000 ,0.9338693000 ,0.9221521600 ,0.9075580000 ,0.9761362000 ,0.9892784000 ,0.9788549500 ,0.0000000000 
0.3915048200 ,0.5775646600 ,0.6809154000 ,0.9998961700 ,0.9938175000 ,0.9968287300 ,0.9990502000 ,0.9994120600 ,0.9962619000 ,0.9995681600 ,0.9994495500 ,0.9938797000 ,0.9966221000 ,0.0000000000 
0.9392023700 ,0.2533124400 ,0.9970203000 ,0.0141067990 ,0.0334431120 ,0.0631964700 ,0.0632679800 ,0.0264392740 ,0.2928934000 ,0.5818922500 ,0.1714912000 ,0.5238323000 ,0.4780556300 ,0.0000000000 
0.1871607500 ,0.6794073000 ,0.1913198800 ,0.9961463000 ,0.8403386500 ,0.9576124000 ,0.9530551000 ,0.9943108600 ,0.9953629000 ,0.9876599000 ,0.9998615000 ,0.9996070000 ,0.9986837500 ,0.0000000000 
0.0290701450 ,0.9835387500 ,0.0119733210 ,0.0025990830 ,0.0083815950 ,0.0004484760 ,0.0002202490 ,0.0012361730 ,0.0002856890 ,0.0002787750 ,0.0133399130 ,0.0011915450 ,0.0004096440 ,0.0000000000 
0.7697541000 ,0.0007568300 ,0.0195976960 ,0.9839485000 ,0.2869309200 ,0.8694820000 ,0.7598138500 ,0.9750168300 ,0.8524706400 ,0.2173963000 ,0.9990707000 ,0.9967071400 ,0.9706984000 ,0.0000000000 
0.7155747000 ,0.0138976860 ,0.2935408700 ,0.6986695500 ,0.0153662940 ,0.3351375200 ,0.5957566500 ,0.5675107000 ,0.1517130300 ,0.1655925800 ,0.0458301230 ,0.0079230590 ,0.0208045640 ,0.0000000000 
0.0240145960 ,0.6853004700 ,0.0005454150 ,0.0088327730 ,0.0417712030 ,0.0008109340 ,0.0015035890 ,0.0084393760 ,0.0237626560 ,0.0297478270 ,0.0605089480 ,0.0031087290 ,0.0024316310 ,0.0000000000 
0.9949813500 ,0.9988811600 ,0.9985960000 ,0.9742597300 ,0.7973369400 ,0.9888397000 ,0.9963710300 ,0.9955232000 ,0.9963983000 ,0.9957055400 ,0.9949510000 ,0.9997472000 ,0.9996981600 ,0.0000000000 
0.2935039700 ,0.9589224000 ,0.9382002400 ,0.9999988000 ,0.9999500500 ,0.9999827000 ,0.9999898700 ,0.9999995000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.9999991700 ,0.9999996400 ,0.0000000000 
0.0375960060 ,0.5098713000 ,0.8721371000 ,0.0000634000 ,0.0000309000 ,0.0004289740 ,0.0000848000 ,0.0003592350 ,0.0004756600 ,0.0026799250 ,0.0001940700 ,0.0017386060 ,0.0006184550 ,0.0000000000 
0.6830135600 ,0.9520026000 ,0.0777965260 ,0.6755020600 ,0.0459390470 ,0.2975086300 ,0.0855537060 ,0.1524127900 ,0.0052132660 ,0.0307627230 ,0.3524455000 ,0.4139848600 ,0.1204967350 ,0.0000000000 
0.1061426850 ,0.4453640300 ,0.0763992400 ,0.0763893100 ,0.1277384200 ,0.0372702330 ,0.0191954820 ,0.2112849700 ,0.0374259240 ,0.0600303930 ,0.3958232000 ,0.2613813600 ,0.0781540900 ,0.0000000000 
0.4207117300 ,0.4649363800 ,0.1068875640 ,0.0071230270 ,0.0000066600 ,0.0000444000 ,0.0000398000 ,0.0042458530 ,0.0000122000 ,0.0000067100 ,0.0000060400 ,0.0000002900 ,0.0000041300 ,0.0000000000 
0.3807104500 ,0.0201556850 ,0.0151670680 ,0.6903708000 ,0.0083837750 ,0.0343968530 ,0.0319793750 ,0.0706335100 ,0.0050752200 ,0.0016703740 ,0.0231610900 ,0.0285339360 ,0.0078193020 ,0.0000000000 
0.7388324000 ,0.9009754000 ,0.1440787000 ,0.0292470340 ,0.0021044080 ,0.0018779280 ,0.0015602680 ,0.0012707440 ,0.0023828590 ,0.0007452060 ,0.0094540990 ,0.0350263600 ,0.0034846990 ,0.0000000000 
0.7565098000 ,0.5694272000 ,0.0124395800 ,0.7282060400 ,0.0556898150 ,0.0714182500 ,0.0763610800 ,0.1636661400 ,0.0681187140 ,0.0070350730 ,0.2587163200 ,0.2068122900 ,0.0614228700 ,0.0000000000 
0.6368301500 ,0.9694972600 ,0.6514347000 ,0.4733093400 ,0.1182900000 ,0.1192450300 ,0.0331241970 ,0.6536293000 ,0.0936075800 ,0.0971662000 ,0.8851633700 ,0.4687756300 ,0.6073978000 ,0.0000000000 
0.7988639500 ,0.1881544900 ,0.9164120000 ,0.0272412620 ,0.0393881600 ,0.0360260230 ,0.0124025020 ,0.0070410460 ,0.1790327300 ,0.2576380400 ,0.0578935800 ,0.4739149800 ,0.0749405400 ,0.0000000000 
0.2821653000 ,0.7294947500 ,0.5780887000 ,0.0018590030 ,0.0000190000 ,0.0018127430 ,0.0025148000 ,0.0007432110 ,0.0003589420 ,0.0012001630 ,0.0003023440 ,0.0006721480 ,0.0017340120 ,0.0000000000 
0.9395434000 ,0.4227728000 ,0.2216136900 ,0.9901413300 ,0.3753312000 ,0.7293345300 ,0.7238714700 ,0.9883538500 ,0.9511174000 ,0.9238716000 ,0.9871088000 ,0.9925951400 ,0.9766846000 ,0.0000000000 
0.2388048000 ,0.0048577400 ,0.0274833180 ,0.9160161000 ,0.1926972300 ,0.8792644000 ,0.3327539000 ,0.8935693000 ,0.0462394700 ,0.0786071000 ,0.8541903500 ,0.6754929000 ,0.1199360100 ,0.0000000000 
0.0306841800 ,0.4500014000 ,0.1368655300 ,0.7536225300 ,0.0629172000 ,0.4775235700 ,0.7662831500 ,0.8700432000 ,0.6880879000 ,0.7795771000 ,0.4492958500 ,0.4317643300 ,0.7026089000 ,0.0000000000 
0.0172532850 ,0.9312874700 ,0.2577828000 ,0.0017776530 ,0.0000490000 ,0.0001079370 ,0.0000755000 ,0.0002511760 ,0.0000026300 ,0.0000014100 ,0.0000441000 ,0.0000794000 ,0.0000739000 ,0.0000000000 
0.1873694400 ,0.4854809300 ,0.1879419000 ,0.0026507050 ,0.0006748110 ,0.0041008780 ,0.0040324130 ,0.0054557450 ,0.0011300850 ,0.0003184460 ,0.0011394600 ,0.0001999430 ,0.0001975690 ,0.0000000000 
0.3353074500 ,0.1500534300 ,0.0057621800 ,0.0000622000 ,0.0000532000 ,0.0000076600 ,0.0000287000 ,0.0000277000 ,0.0001046460 ,0.0003922920 ,0.0001142100 ,0.0000936000 ,0.0000350000 ,0.0000000000 
0.1570993700 ,0.2596652200 ,0.0072282800 ,0.8201694500 ,0.0059598900 ,0.9385600700 ,0.6492993000 ,0.8129481700 ,0.0145363040 ,0.5724389600 ,0.1744789300 ,0.0100792150 ,0.0455482230 ,0.0000000000 
0.1862103200 ,0.0047669270 ,0.1830998000 ,0.0048528070 ,0.0000783000 ,0.0001278650 ,0.0000964000 ,0.0000393000 ,0.0002024360 ,0.0000120000 ,0.0000663000 ,0.0002765240 ,0.0000777000 ,0.0000000000 
0.9978710400 ,0.9969091000 ,0.9987721000 ,0.9999888000 ,0.9999991700 ,0.9999915400 ,0.9999933000 ,0.9999996400 ,0.9999999000 ,1.0000000000 ,0.9999941600 ,1.0000000000 ,1.0000000000 ,0.0000000000 
0.7656522000 ,0.9861413000 ,0.9845189000 ,0.9959168000 ,0.9963479600 ,0.9999306000 ,0.9998550400 ,0.9995411600 ,0.9972163400 ,0.9999435000 ,0.9999498000 ,0.9999020000 ,0.9999337000 ,0.0000000000 
0.9717140000 ,0.9609958500 ,0.8500885400 ,0.9934456300 ,0.9907294000 ,0.9880563000 ,0.9983805400 ,0.9995885500 ,0.9999592300 ,0.9999945000 ,0.9999920000 ,0.9999722000 ,0.9991697000 ,0.0000000000 
0.9995198000 ,0.9990602000 ,0.9996187700 ,1.0000000000 ,0.9999980000 ,0.9999978500 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 
0.1218142600 ,0.2102908500 ,0.9218604000 ,0.0272989630 ,0.0565984400 ,0.1368595200 ,0.2081794900 ,0.1708277800 ,0.3906716700 ,0.8543047300 ,0.5572695000 ,0.8393132700 ,0.8221625700 ,0.0000000000 
0.7427894500 ,0.9972306000 ,0.9616082000 ,0.0002225730 ,0.0000141000 ,0.0004235960 ,0.0002541210 ,0.0000039300 ,0.0000245000 ,0.0000221000 ,0.0007169390 ,0.0007171280 ,0.0001348810 ,0.0000000000 
0.9010223000 ,0.9991591000 ,0.9950298700 ,0.0022046390 ,0.0003616360 ,0.0002518540 ,0.0001363940 ,0.0011002970 ,0.0000478000 ,0.0008017840 ,0.0000521000 ,0.0006356990 ,0.0003838930 ,0.0000000000 
0.9241569600 ,0.8569201000 ,0.9458956000 ,0.9989664600 ,0.9908875000 ,0.9989664600 ,0.9995672000 ,0.9998230300 ,0.9998449000 ,0.9999254000 ,0.9999804500 ,0.9999988000 ,0.9999831000 ,0.0000000000 
0.8150290000 ,0.8776214000 ,0.9790098700 ,0.9939806500 ,0.2534924700 ,0.9979592600 ,0.9946719000 ,0.9993407000 ,0.9825897000 ,0.9984347000 ,0.9984551700 ,0.9601768000 ,0.9975582400 ,0.0000000000 
0.1185719800 ,0.3890330000 ,0.0078121740 ,0.0024842130 ,0.0006563200 ,0.0016316340 ,0.0005482870 ,0.0101174520 ,0.0025620400 ,0.0027426800 ,0.0523630230 ,0.0018819790 ,0.0014507400 ,0.0000000000 
0.9327245000 ,0.9992016000 ,0.9976145000 ,0.9262910000 ,0.0986155640 ,0.5281238600 ,0.5048434000 ,0.7933883700 ,0.8069024000 ,0.7277443000 ,0.9276976000 ,0.8384662000 ,0.7293916000 ,0.0000000000 
0.9104493000 ,0.5914845000 ,0.8568547400 ,0.9996302000 ,0.9991048000 ,0.9981806000 ,0.9907207500 ,0.9996393000 ,0.9987076500 ,0.9993840500 ,0.9996032000 ,0.9995776000 ,0.9981215600 ,0.0000000000 
0.4921025300 ,0.7812139000 ,0.9856053000 ,0.0772506740 ,0.0133619170 ,0.0351200850 ,0.0085946990 ,0.0202694270 ,0.0048064150 ,0.0301219020 ,0.0179699100 ,0.0605273170 ,0.0413814630 ,0.0000000000 
0.9747631500 ,0.8826551400 ,0.9863649600 ,0.9937320400 ,0.9996813500 ,0.9998544500 ,0.9999954700 ,0.9983114000 ,0.9997735600 ,0.9999894000 ,0.9999844000 ,0.9999820000 ,0.9999563700 ,0.0000000000 
0.1265269800 ,0.7873976000 ,0.8815213400 ,0.6413899000 ,0.9851953000 ,0.7892723700 ,0.8612761000 ,0.9414529000 ,0.5809392300 ,0.7639990000 ,0.6373827500 ,0.2011258900 ,0.4245999800 ,0.0000000000 
0.9977986000 ,0.9963550600 ,0.9997673600 ,0.9999974000 ,0.9999901000 ,0.9998068000 ,0.9999980000 ,1.0000000000 ,0.9999981000 ,0.9999682000 ,0.9999999000 ,0.9999991700 ,0.9999996400 ,0.0000000000 
0.6495821500 ,0.9851208000 ,0.9925092500 ,0.7195874500 ,0.6434313000 ,0.8978365700 ,0.8770323400 ,0.8878186000 ,0.7659774000 ,0.9682511000 ,0.9661342000 ,0.9859740000 ,0.9856791000 ,0.0000000000 
0.9900343000 ,0.9969294700 ,0.9903579400 ,0.4339485500 ,0.1933231400 ,0.7928693000 ,0.7015441700 ,0.7861811500 ,0.8925530300 ,0.9194993400 ,0.7454988000 ,0.9877648000 ,0.9671836500 ,0.0000000000 
